DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
4,Thursday,11AM,12PM,14MFF-0092,1051 26TH ST,Set-up at 1500 Minnesota St: 11:20am-11:25am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532514,72320,11:00,12:00,1500000,10/24/2011 04:27:03 PM,10/24/2011 04:27:20 PM,4317,015,Y,May Sun Kitchen,6015254.61908,2101568.18928,37.7513629596296,-122.390086108654,
4,Thursday,11AM,12PM,14MFF-0092,1090 26TH ST,11:50am-11:55am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532518,72340,11:00,12:00,1500000,10/24/2011 04:30:34 PM,10/24/2011 04:30:51 PM,4293,015,Y,May Sun Kitchen,6015145.52428,2101602.52301,37.7514511815096,-122.390465773031,
4,Thursday,11AM,12PM,14MFF-0092,131 SHOTWELL ST,11:05am-11:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532513,72315,11:00,12:00,11833000,10/24/2011 04:24:53 PM,10/24/2011 04:25:09 PM,5501,003,Y,May Sun Kitchen,6007747.11363581,2107182.49340008,37.7663593026796,-122.41644564135,
4,Thursday,11AM,12PM,14MFF-0092,1400 MINNESOTA ST,"8:20am-8:30am, 11:15am-11:20am","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532495,72205,11:00,12:00,9061000,10/24/2011 03:56:07 PM,10/24/2011 03:59:20 PM,4293,018,Y,May Sun Kitchen,6015358.18008,2101883.80675,37.7522353219293,-122.38975002217,
4,Thursday,11AM,12PM,14MFF-0092,1575 INDIANA ST,11:55am-12:00pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532519,72345,11:00,12:00,7200000,10/24/2011 04:31:15 PM,10/24/2011 04:31:31 PM,4317,017,Y,May Sun Kitchen,6015157.76194,2101239.03674,37.750453803667,-122.390398059007,
4,Thursday,11AM,12PM,14MFF-0092,3000 03RD ST,11:30am-11:35am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532515,72325,11:00,12:00,195201,10/24/2011 04:27:57 PM,10/24/2011 04:28:11 PM,4315,008,Y,May Sun Kitchen,6015940.45733,2101621.91417,37.751548491531,-122.387718127295,
4,Thursday,11AM,12PM,14MFF-0092,3150 03RD ST,"9:00am-9:05am, 11:25am-11:30am","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532500,72235,11:00,12:00,196000,10/24/2011 04:05:10 PM,10/24/2011 04:05:34 PM,4355,006,Y,May Sun Kitchen,6015963.74579,2100918.19989,37.7496175291101,-122.387588501326,
4,Thursday,11AM,12PM,14MFF-0092,3255 03RD ST,11:40am-11:50am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532517,72335,11:00,12:00,197101,10/24/2011 04:29:48 PM,10/24/2011 04:30:05 PM,4377,001,Y,May Sun Kitchen,6016052.556,2100401.49551,37.748203685056,-122.387245352135,
4,Thursday,11AM,12PM,14MFF-0092,3305 03RD ST,Set-up at 429 Amador St: 11:00am-11:05am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532512,72310,11:00,12:00,197101,10/24/2011 04:23:52 PM,10/24/2011 04:24:09 PM,4502A,002,Y,May Sun Kitchen,6016067.65644,2100153.34551,37.7475231528558,-122.387175828519,
4,Thursday,11AM,12PM,14MFF-0107,390 01ST ST,"Set-up at 551 1st St. 6:10am-6:40am, 11:45am-12:00pm","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554540,736448,11:00,12:00,113000,09/07/2011 04:23:49 PM,09/07/2011 04:25:07 PM,3749,058,Y,Steve's Mobile Deli,6014637.42464,2114241.00243,37.7861254592402,-122.393107088067,
4,Thursday,11AM,12PM,14MFF-0132,401 23RD ST,"located at 650 24th Street, 11am to 11:05am","Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",597857,737125,11:00,12:00,1232000,05/12/2011 08:27:13 AM,05/12/2011 08:27:36 AM,4232,010,Y,BH & MT LLC,6016755.28448,2103051.78911,37.7555197319435,-122.384999937383,
4,Thursday,11AM,12PM,14MFF-0107,48 WELSH ST,Set-up at 10 Welsh St. 11:10am-11:15am,"Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554538,736433,11:00,12:00,13570000,09/07/2011 04:17:36 PM,09/07/2011 04:17:56 PM,3776,043,Y,Steve's Mobile Deli,6013480.37779,2111914.22765,37.7796723277022,-122.396946995316,
4,Thursday,11AM,12PM,14MFF-0107,480 HOWARD ST,11:20am-11:22am,"Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554539,736438,11:00,12:00,7032000,09/07/2011 04:18:44 PM,09/07/2011 04:19:35 PM,3725,103,Y,Steve's Mobile Deli,6013851.76611661,2115196.99179556,37.7887067092358,-122.395892291496,
4,Thursday,11AM,12PM,14MFF-0107,50 RIZAL ST,"Set-up at 10 Tandang Sora. 6:45am-6:55am, 11:30am-11:35am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554526,736337,11:00,12:00,11089000,09/07/2011 03:31:20 PM,09/07/2011 03:31:44 PM,3751,169,Y,Steve's Mobile Deli,6012946.55722,2112832.30465,37.7821634269963,-122.398858175825,
4,Thursday,11AM,12PM,14MFF-0107,525 HOWARD ST,"Set-up at 501 Howard St. 8:50am-9:00am, 11:22am-11:25am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554531,736386,11:00,12:00,7033000,09/07/2011 03:55:12 PM,09/07/2011 03:55:50 PM,3736,114,Y,Steve's Mobile Deli,6013663.0005,2114967.96857,37.7880673613338,-122.396529337443,
4,Thursday,11AM,12PM,14MFF-0010,531 MISSION ST,Located in the Yellow meter approximately 20' from Shaw Alley,Cupcakes,520249,58767,11:00,12:00,9089000,03/08/2011 11:16:11 AM,10/25/2011 03:50:00 PM,3721,122,N,Kara's Cupcakes,6013132.25947,2115333.07148,37.7890402978513,-122.398391248497,
4,Thursday,11AM,12PM,14MFF-0107,860 02ND ST,"6:00am-6:05am, 11:00am-11:05am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554525,736333,11:00,12:00,149000,09/07/2011 03:25:20 PM,09/07/2011 03:25:41 PM,3794,003,Y,Steve's Mobile Deli,6015720.22366201,2111802.08380127,37.779488829411,-122.389190496856,
4,Thursday,11AM,1PM,14MFF-0064,340 BRANNAN ST,80 LF north of NW corner Brannan and Jack London Alley,"Seafood, meats and desserts",526844,70912,11:00,13:00,3075000,03/08/2011 01:44:33 PM,06/14/2011 12:44:53 PM,3775,015,N,Fins on the Hoof / Saveurs,6014620.4851,2112434.25961,37.7811636144171,-122.39303923437,
4,Thursday,11AM,2PM,14MFF-0061,1155 BATTERY ST,Truck located on Battery St approximately 60 linear feet South of the Filbert St and Battery St crosswalk intersection.,"BBQ Sandwiches, BBQ lunch platters, sides (corn bread, beans, chili, potato salad, coleslaw), water, sodas, energy drinks, housemade iced tea.",526490,70895,11:00,14:00,2767000,11/20/2012 02:24:41 PM,11/20/2012 02:27:12 PM,0107,007,N,Smokin Warehouse Barbecue,6012247.79401,2120027.99743,37.8018821327273,-122.40178154754,
4,Thursday,11AM,2PM,14MFF-0006,120 02ND ST,16 LF west of NW corner of 2nd and Minna Streets,"Filipino fusion food: taco, burrito, nachos, rice plates",519468,58699,11:00,14:00,132000,03/08/2011 08:32:42 AM,03/08/2011 08:33:42 AM,3722,002,N,Senor Sisig,6012804.75426,2114846.92109,37.7876871932612,-122.399490236599,
4,Thursday,11AM,2PM,14MFF-0031,1650 03RD ST,"Located on 4th Street east side frontage, 200' from the 4th and 16th Street intersection","Soup, salad, sandwiches, beverages, chips & cookies",526106,68175,11:00,14:00,185205,08/06/2012 09:14:24 AM,08/06/2012 09:16:00 AM,8711,007,N,San Francisco Soup Company,6015577.58983,2107743.972,37.76833824373,-122.389400461508,
4,Thursday,11AM,2PM,14MFF-0021,225 BUSH ST,,"Chicken Tiki Masala Burritos, Paneer Tiki Masala Burritos, Samosas, Mango Lassi",525602,58957,11:00,14:00,3422000,03/07/2011 10:26:59 AM,03/07/2011 10:27:35 AM,0289,001,N,Curry Up Now,6012351.63941,2116088.27731,37.7910703986756,-122.401145196973,
4,Thursday,11AM,2PM,14MFF-0007,300 PINE ST,Truck located 60 linear feet West of the Sansome St. & Pine St. intersection.,"Filipino fusion food: tacos, burritos, nachos, rice plates. Various beverages.",519472,58704,11:00,14:00,10456000,04/10/2012 02:57:50 PM,04/10/2012 03:04:09 PM,0260,005,N,Senor Sisig,6012411.69042,2116483.85601,37.7921599140391,-122.40096522707,
4,Thursday,11AM,2PM,14MFF-0119,400 HOWARD ST,Set-up at 420 Howard St,"Katsu Curry, KUROBUTA Sausage Curry, Vegetable Curry, Veggie Croquette Curry, Chicken NANBAN Bento, Nori Bento, water, soda, green tea",562280,736665,11:00,14:00,7032000,07/26/2011 12:45:47 PM,07/26/2011 12:46:08 PM,3720,008,N,JapaCurry,6014048.2034,2115391.83668,37.7892526344794,-122.395226296171,
4,Thursday,11AM,3PM,14MFF-0028,1 SANSOME ST,,"Tacos, burritos, quesadillas, soda & water",526069,68077,11:00,15:00,11542000,07/27/2011 11:45:20 AM,07/27/2011 11:45:38 AM,0289,003,N,Tacos Rodriguez,6012494.74957,2115792.60905,37.7902665460329,-122.400629258559,
4,Thursday,11AM,3PM,14MFF-0113,1 SANSOME ST,,"Tacos, Burritos, Tortas, Quesadillas, Mexican Drinks, Aguas Frescas",560699,736635,11:00,15:00,11542000,03/04/2011 10:52:16 AM,07/22/2011 12:45:55 PM,0289,003,N,"Santana ESG, Inc.",6012494.74957,2115792.60905,37.7902665460329,-122.400629258559,
4,Thursday,11AM,3PM,14MFF-0087,100 SPEAR ST,Truck located on the East side of Spear St. 30 feet South of Misson St.,Peruvian Food,530483,72141,11:00,15:00,12045000,10/05/2012 10:37:42 AM,10/05/2012 10:39:41 AM,3717,001,N,Sanguchon,6014408.02769,2116553.28485,37.7924617059078,-122.394062679127,
4,Thursday,11AM,3PM,14MFF-0132,170 OTIS ST,"6:45am to 8:30am, 11:30am to 3pm","Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",597858,737135,11:00,15:00,10048000,05/12/2011 08:30:17 AM,10/24/2011 04:39:33 PM,3513,007,Y,BH & MT LLC,6006672.39446,2108737.26794,37.7705678488858,-122.420273262356,
4,Thursday,11AM,4PM,14MFF-0088,337 VALENCIA ST,Truck located on east side of Valencia St 6' north of 351 Valencia,"Falafel Sandwiches, Fries, Soda, Iced Tea & Various Drinks.",531039,72144,11:00,16:00,13057001,06/17/2011 03:58:19 PM,09/14/2011 10:49:50 AM,3547,016,N,La Falafel,6006130.96918,2107630.03684,37.7674971328296,-122.422067389717,
4,Thursday,11AM,4PM,14MFF-0088,363 VALENCIA ST,Truck located on east side of Valencia St 1st parking space south of 351 Valencia,"Falafel Sandwiches, Fries, Soda, Iced Tea & Various Drinks.",531040,72149,11:00,16:00,13057002,06/17/2011 04:03:22 PM,09/14/2011 10:49:17 AM,3547,033,N,La Falafel,6006139.17984,2107484.57481,37.7670981917075,-122.422028655379,
4,Thursday,11AM,5PM,13MFF-0112,1700 JERROLD AVE,11:30am-5:00pm,"Tacos, Burritos , Tortas, Quesadillas & Beverages",453013,58344,11:00,17:00,7498000,10/25/2011 08:53:10 AM,10/25/2011 08:53:27 AM,5262,009,N,Tacos Santana,6014824.34611,2097412.82042,37.7399293110874,-122.391283611001,
4,Thursday,11AM,6PM,14MFF-0070,934 BRANNAN ST,Truck located in front of entrance,"Italian subs, Cuban sandwich, Gyro",528309,71988,11:00,18:00,3089000,03/07/2011 02:13:02 PM,03/07/2011 02:13:40 PM,3781,008,N,Subs on Hubs,6010789.31566,2108770.9025,37.7708913228568,-122.40603508975,
4,Thursday,11AM,7PM,14MFF-0043,801 MARKET ST,Located on south side of Market Street 40 LF west of 4th Street near curb,Kettle Corn,526187,68279,11:00,19:00,8747102,05/13/2011 08:43:14 AM,05/13/2011 08:43:36 AM,3705Z,001,N,Creme Brulee To Go,6010973.02311,2114153.60775,37.7856812513257,-122.405778850215,
4,Thursday,11AM,9PM,14MFF-0056,532 MARKET ST,"Push cart located on Market St curbside along the concrete pillars, east of the Sutter St and Sansome St intersection.",Creme Brulee,526417,70704,11:00,21:00,8742201,10/25/2011 11:38:11 AM,10/25/2011 11:39:03 AM,0290,012,N,The Creme Brulee Cart,6012827.29795,2116012.84151,37.7908897937244,-122.399494126212,
4,Thursday,11AM,9PM,14MFF-0133,97 01ST ST,,"smoked sausages, deer, wild boar, pheasant, buffalo, beef, turkey, coleslaw, vegetarian baked beans",598046,737138,11:00,21:00,103000,11/10/2014 02:59:55 PM,11/13/2014 07:48:16 AM,3709,008,N,Missing Link SF,6013377.47526,2115616.07782,37.7898310241126,-122.397562684622,
4,Thursday,11PM,12AM,14MFF-0070,333 08TH ST,Located on the south side of Folsom St 100 LF east of 8th St,"Italian subs, cuban sandwich, Gyro",528312,72002,23:00,24:00,412000,05/25/2011 08:21:38 AM,12/23/2011 03:16:36 PM,3755,056,N,Subs on Hubs,6009790.6418,2110173.43816,37.7746864527728,-122.409588548492,
4,Thursday,12AM,2AM,14MFF-0070,333 08TH ST,Located on the south side of Folsom St 100 LF east of 8th St,"Italian subs, Cuban sandwich, Gyro",528312,72001,00:00,02:00,412000,05/25/2011 08:21:38 AM,12/23/2011 03:16:36 PM,3755,056,N,Subs on Hubs,6009790.6418,2110173.43816,37.7746864527728,-122.409588548492,
4,Thursday,12PM,1PM,14MFF-0018,1000 HOLLISTER AVE,12:00pm-12:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525563,58841,12:00,13:00,6961000,08/31/2011 01:24:17 PM,08/31/2011 01:24:32 PM,4943,002,Y,Singh Brothers Ice Cream,6014872.20285,2089703.55732,37.7187638807592,-122.390579577708,
4,Thursday,12PM,1PM,14MFF-0092,1082 PENNSYLVANIA AVE,12:40pm-12:45pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532524,72370,12:00,13:00,10337002,10/24/2011 04:34:56 PM,10/24/2011 04:35:15 PM,4224,095,Y,May Sun Kitchen,6014501.62402,2102078.27917,37.7527217661049,-122.392725753817,
4,Thursday,12PM,1PM,14MFF-0018,1173 INGERSON AVE,Set-up at 1199 Ingerson Ave: 12:15pm-12:30pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525564,58847,12:00,13:00,7252000,08/31/2011 01:27:34 PM,08/31/2011 01:29:01 PM,4968,035,Y,Singh Brothers Ice Cream,6013343.35232,2090443.81768,37.7207115524695,-122.395916084904,
4,Thursday,12PM,1PM,14MFF-0092,1255 22ND ST,12:12pm-12:17pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532521,72355,12:00,13:00,1165000,10/24/2011 04:32:48 PM,10/24/2011 04:33:05 PM,4167,009,Y,May Sun Kitchen,6014127.95906,2103838.591,37.757534443698,-122.394141190871,
4,Thursday,12PM,1PM,14MFF-0055,1345 TURK ST,10:00am-10:15am & 12:00pm-12:15pm,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",526406,70696,12:00,13:00,12728000,08/09/2011 11:05:28 AM,08/09/2011 11:05:51 AM,0756,001,Y,Munch A Bunch,6003593.05269,2112440.56598,37.7805621947803,-122.431189105466,
4,Thursday,12PM,1PM,14MFF-0107,145 KING ST,"9:40am-9:45am, 12:00pm-12:05pm","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554536,736422,12:00,13:00,7832101,09/07/2011 04:12:09 PM,09/07/2011 04:12:40 PM,3794,003C,Y,Steve's Mobile Deli,6015358.90503249,2111600.82386693,37.7789161780122,-122.390426395944,
4,Thursday,12PM,1PM,14MFF-0092,2030 03RD ST,12:35pm-12:40pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532523,72365,12:00,13:00,187201,10/24/2011 04:34:11 PM,10/24/2011 04:34:30 PM,3995,105,Y,May Sun Kitchen,6015677.29531,2106131.10604,37.7639151913093,-122.388942967508,
4,Thursday,12PM,1PM,14MFF-0018,2900 GRIFFITH ST,12:30pm-12:45pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525565,58852,12:00,13:00,6548000,09/14/2011 09:20:54 AM,09/14/2011 09:30:52 AM,4973,001,Y,Singh Brothers Ice Cream,6015212.95063,2089043.01717,37.7169690643397,-122.389355637131,
4,Thursday,12PM,1PM,14MFF-0010,400 HOWARD ST,Located in the yellow meters approximately 30' from the intersection of Howard & 1st St.,Cupcakes,520248,58753,12:00,13:00,7032000,03/08/2011 11:09:04 AM,10/25/2011 03:31:30 PM,3720,008,N,Kara's Cupcakes,6014048.2034,2115391.83668,37.7892526344794,-122.395226296171,
4,Thursday,12PM,1PM,14MFF-0092,500 FRANCISCO ST,12:17pm-12:20pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532522,72360,12:00,13:00,5762000,10/24/2011 04:33:26 PM,10/24/2011 04:33:46 PM,0042,022,Y,May Sun Kitchen,6008887.5091,2121134.53358,37.8047323091815,-122.413488050797,
4,Thursday,12PM,1PM,14MFF-0092,601 MARIPOSA ST,"9:40am-9:45am, 12:20pm-12:25pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532505,72270,12:00,13:00,8714000,10/24/2011 04:15:23 PM,10/24/2011 04:15:45 PM,3996,013,Y,May Sun Kitchen,6015409.88913,2106241.56276,37.764203655834,-122.389875569211,
4,Thursday,12PM,1PM,14MFF-0092,640 TENNESSEE ST,"9:10am-9:15am, 12:25pm-12:30pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532501,72245,12:00,13:00,12482000,10/24/2011 04:09:50 PM,10/24/2011 04:10:14 PM,3996,012,Y,May Sun Kitchen,6015407.52592,2106068.769,37.7637290705316,-122.389871672284,
4,Thursday,12PM,1PM,14MFF-0092,700 PENNSYLVANIA AVE,"9:50am-9:55am, 12:07pm-12:11pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532507,72285,12:00,13:00,10336000,10/24/2011 04:17:07 PM,10/24/2011 04:17:30 PM,4167,010,Y,May Sun Kitchen,6014404.74371,2103845.96013,37.7575700580023,-122.393184466145,
4,Thursday,12PM,1PM,14MFF-0107,750 02ND ST,"7:00am-7:05am, 10:30am-10:40am, 12:06pm-12:15pm","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554527,736348,12:00,13:00,148000,09/07/2011 03:33:16 PM,09/07/2011 03:34:22 PM,3794,002A,Y,Steve's Mobile Deli,6015462.86233,2112061.94317,37.780188074444,-122.390098985325,
4,Thursday,12PM,1PM,14MFF-0018,800 JAMESTOWN AVE,12:45pm-1:00pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525566,58857,12:00,13:00,7428000,09/14/2011 09:31:35 AM,09/14/2011 09:31:52 AM,4973,034,Y,Singh Brothers Ice Cream,6015030.29474,2088771.04143,37.7162121435373,-122.389968007493,
4,Thursday,12PM,1PM,14MFF-0092,951 INDIANA ST,12:00pm-12:06pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532520,72350,12:00,13:00,7195000,10/24/2011 04:32:03 PM,10/24/2011 04:32:20 PM,4106,024,Y,May Sun Kitchen,6014993.98346,2104151.16802,37.7584408101697,-122.391167953092,
4,Thursday,12PM,5PM,14MFF-0015,625 02ND ST,In front of 625 2nd Street entrance way,Indian Street Food,521812,58824,12:00,17:00,147000,03/07/2011 10:51:55 AM,11/29/2012 02:22:47 PM,3789,007,N,"VK Industries, Inc.",6015032.05811,2112571.15572,37.7815623541021,-122.391624958655,
4,Thursday,12PM,6PM,14MFF-0101,2100 MISSION ST,Pushcart located on West side of Mission St. approximately 63 feet south of 17th Street intersection,"Shaved Ice: Tamarind, Strawberry, Lemon, horchata, hibiscus",558549,736455,12:00,18:00,9117000,07/10/2014 08:10:02 AM,07/10/2014 08:12:33 AM,3576,001,N,Raspados El Yocateco,6006819.12132,2106128.74249,37.7634137197851,-122.419580630787,
4,Thursday,1PM,2PM,14MFF-0010,100 CALIFORNIA ST,Located in the yellow meter,Cupcakes,520247,58744,13:00,14:00,3525000,03/08/2011 10:59:26 AM,10/25/2011 03:26:23 PM,0236,017,N,Kara's Cupcakes,6013378.46615,2116973.5342,37.7935583358987,-122.397654505859,
4,Thursday,1PM,2PM,14MFF-0018,1060 KEY AVE,Set-up at 1000 Key Ave: 1:00pm-1:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525567,58862,13:00,14:00,7819000,09/14/2011 10:12:04 AM,09/14/2011 10:12:16 AM,4994,002,Y,Singh Brothers Ice Cream,6013084.39397,2089987.69124,37.7194447104044,-122.396779269073,
4,Thursday,1PM,2PM,14MFF-0018,1475 DONNER AVE,Set-up at 1500 Donner Ave: 1:30pm-1:45pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525569,58872,13:00,14:00,4908000,09/14/2011 10:15:31 AM,09/14/2011 10:16:14 AM,4910,023,Y,Singh Brothers Ice Cream,6014603.25513,2091241.21701,37.7229710660157,-122.391616677859,
4,Thursday,1PM,2PM,14MFF-0018,1562 BANCROFT AVE,Set-up at 1600 Bancroft Ave: 1:45pm-2:00pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525570,58877,13:00,14:00,2710000,09/14/2011 10:19:14 AM,09/14/2011 10:19:28 AM,4849,006,Y,Singh Brothers Ice Cream,6014494.50146,2092073.63088,37.7252506712014,-122.392050803801,
4,Thursday,1PM,2PM,14MFF-0018,3444 JENNINGS ST,1:15pm-1:30pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525568,58867,13:00,14:00,7492000,09/14/2011 10:13:00 AM,09/14/2011 10:13:15 AM,4995,005,Y,Singh Brothers Ice Cream,6013216.10917,2089707.50609,37.7186827082609,-122.396304347601,
4,Thursday,1PM,2PM,14MFF-0064,500 HOWARD ST,Located approximately 100' West of the 1st St/Natoma St intersection.,"Seafood, meats and desserts",526845,70917,13:00,14:00,9507000,03/14/2011 02:39:10 PM,06/14/2011 12:47:29 PM,3721,011,N,Fins on the Hoof / Saveurs,6013778.7388,2115134.04818,37.7885298177102,-122.396140544185,
4,Thursday,2PM,10PM,14MFF-0011,306 VALENCIA ST,Truck located approximately 30 linear feet south of the Valencia and 14th St. intersection.,"Burritos, Tacos, Hot Sandwiches, Salads, Empanadas & Various Drinks.",610018,737188,14:00,22:00,13057001,01/08/2015 03:51:15 PM,01/08/2015 03:51:52 PM,3546,001,N,Alfaro's Truck,6006080.28319,2107818.22224,37.7680109863385,-122.422256077752,
4,Thursday,2PM,3PM,14MFF-0018,1101 PALOU AVE,2:30pm-2:45pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525573,58892,14:00,15:00,10218000,09/14/2011 10:22:47 AM,09/14/2011 10:23:00 AM,4757,024,Y,Singh Brothers Ice Cream,6017523.88143,2093256.05205,37.72866509729,-122.381660626351,
4,Thursday,2PM,3PM,14MFF-0018,1104 FITZGERALD AVE,Set-up at 1100 Fitzgerald Ave: 2:15pm-2:30pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525572,58887,14:00,15:00,5599000,09/14/2011 10:21:06 AM,09/14/2011 10:21:19 AM,4914,022,Y,Singh Brothers Ice Cream,6015180.74956,2090163.4585,37.7200437918897,-122.389545147791,
4,Thursday,2PM,3PM,14MFF-0018,1420 YOSEMITE AVE,Set-up at 1418 Yosemite Ave: 2:45pm-3:00pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525574,58897,14:00,15:00,13780000,09/14/2011 10:24:12 AM,09/14/2011 10:24:26 AM,4831,012,Y,Singh Brothers Ice Cream,6015575.8009,2091963.8677,37.7250092583289,-122.388305168263,
4,Thursday,2PM,3PM,14MFF-0018,1550 WALLACE AVE,2:00pm-2:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525571,58882,14:00,15:00,13356000,09/14/2011 10:19:54 AM,09/14/2011 10:20:07 AM,4829,006,Y,Singh Brothers Ice Cream,6015056.87973,2092699.57939,37.7270006086593,-122.390150411037,
4,Thursday,2PM,3PM,14MFF-0021,370 DRUMM ST,Set-up on the North side of Washington St in the yellow zone,"Chicken Tiki Masala Burritos, Paneer Tiki Masala Burritos, Samosas, Mango Lassi",525603,58961,14:00,15:00,24571000,03/07/2011 10:32:07 AM,03/07/2011 10:33:13 AM,0201,012,N,Curry Up Now,6013588.43798,2118217.06525,37.796984468437,-122.397015212071,
4,Thursday,2PM,3PM,14MFF-0010,400 HOWARD ST,Located in the yellow meters approximately 30' from the intersection of Howard & 1st St.,Cupcakes,520248,58762,14:00,15:00,7032000,03/08/2011 11:09:04 AM,10/25/2011 03:31:30 PM,3720,008,N,Kara's Cupcakes,6014048.2034,2115391.83668,37.7892526344794,-122.395226296171,
4,Thursday,2PM,4PM,14MFF-0064,201 ALABAMA ST,Located approximately 100' North of the 15th St/ Florida intersection.,"Seafood, meats and desserts",526846,70921,14:00,16:00,24214000,03/14/2011 02:48:56 PM,06/14/2011 12:49:10 PM,3924,006,N,Fins on the Hoof / Saveurs,6008884.55425,2107581.73142,37.767519417299,-122.412539656202,
4,Thursday,3PM,4PM,14MFF-0010,118 KING ST,Located approximately 20' West of the King/2nd St crosswalk,Cupcakes,520246,58731,15:00,16:00,7832201,03/08/2011 10:53:56 AM,10/25/2011 03:15:06 PM,3794,010,N,Kara's Cupcakes,6015443.00709,2111862.81328,37.7796402072113,-122.390153758805,
4,Thursday,3PM,4PM,14MFF-0018,1191 QUESADA AVE,Set-up at 1175 Quesada Ave: 3:30pm-3:45pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525577,58912,15:00,16:00,10810000,09/14/2011 10:34:30 AM,09/14/2011 10:34:46 AM,4763,042,Y,Singh Brothers Ice Cream,6017493.15106,2092929.72245,37.7277673630583,-122.381744176999,
